14, 0, 2
15, 0, 2
19, 0, 2
20, 0, 2
13, 0, 3
14, 0, 3
15, 0, 3
16, 0, 3
18, 0, 3
19, 0, 3
20, 0, 3
21, 0, 3
12, 0, 4
13, 0, 4
14, 0, 4
15, 0, 4
16, 0, 4
18, 0, 4
19, 0, 4
20, 0, 4
21, 0, 4
22, 0, 4
12, 0, 5
13, 0, 5
14, 0, 5
15, 0, 5
16, 0, 5
18, 0, 5
19, 0, 5
20, 0, 5
21, 0, 5
22, 0, 5
12, 0, 6
13, 0, 6
14, 0, 6
15, 0, 6
16, 0, 6
17, 0, 6
18, 0, 6
19, 0, 6
20, 0, 6
21, 0, 6
22, 0, 6
12, 0, 7
13, 0, 7
14, 0, 7
15, 0, 7
16, 0, 7
17, 0, 7
18, 0, 7
19, 0, 7
20, 0, 7
21, 0, 7
22, 0, 7
12, 0, 8
13, 0, 8
14, 0, 8
15, 0, 8
16, 0, 8
17, 0, 8
18, 0, 8
19, 0, 8
20, 0, 8
21, 0, 8
22, 0, 8
12, 0, 9
13, 0, 9
14, 0, 9
15, 0, 9
16, 0, 9
17, 0, 9
18, 0, 9
19, 0, 9
20, 0, 9
21, 0, 9
22, 0, 9
12, 0, 10
13, 0, 10
14, 0, 10
15, 0, 10
16, 0, 10
17, 0, 10
18, 0, 10
19, 0, 10
20, 0, 10
21, 0, 10
22, 0, 10
13, 0, 11
14, 0, 11
15, 0, 11
16, 0, 11
18, 0, 11
19, 0, 11
20, 0, 11
21, 0, 11
14, 1, 2
15, 1, 2
16, 1, 2
18, 1, 2
19, 1, 2
20, 1, 2
21, 1, 2
13, 1, 3
14, 1, 3
15, 1, 3
16, 1, 3
18, 1, 3
19, 1, 3
20, 1, 3
21, 1, 3
12, 1, 4
13, 1, 4
14, 1, 4
15, 1, 4
16, 1, 4
18, 1, 4
19, 1, 4
20, 1, 4
21, 1, 4
22, 1, 4
12, 1, 5
13, 1, 5
14, 1, 5
15, 1, 5
16, 1, 5
17, 1, 5
18, 1, 5
19, 1, 5
20, 1, 5
21, 1, 5
22, 1, 5
12, 1, 6
13, 1, 6
14, 1, 6
15, 1, 6
16, 1, 6
17, 1, 6
18, 1, 6
19, 1, 6
20, 1, 6
21, 1, 6
22, 1, 6
12, 1, 7
13, 1, 7
14, 1, 7
15, 1, 7
16, 1, 7
17, 1, 7
18, 1, 7
19, 1, 7
20, 1, 7
21, 1, 7
22, 1, 7
12, 1, 8
13, 1, 8
14, 1, 8
15, 1, 8
16, 1, 8
17, 1, 8
18, 1, 8
19, 1, 8
20, 1, 8
21, 1, 8
22, 1, 8
12, 1, 9
13, 1, 9
14, 1, 9
15, 1, 9
16, 1, 9
17, 1, 9
18, 1, 9
19, 1, 9
20, 1, 9
21, 1, 9
22, 1, 9
12, 1, 10
13, 1, 10
14, 1, 10
15, 1, 10
16, 1, 10
17, 1, 10
18, 1, 10
19, 1, 10
20, 1, 10
21, 1, 10
22, 1, 10
13, 1, 11
14, 1, 11
15, 1, 11
16, 1, 11
18, 1, 11
19, 1, 11
20, 1, 11
21, 1, 11
14, 2, 2
15, 2, 2
19, 2, 2
20, 2, 2
13, 2, 3
14, 2, 3
15, 2, 3
16, 2, 3
18, 2, 3
19, 2, 3
20, 2, 3
21, 2, 3
12, 2, 4
13, 2, 4
14, 2, 4
15, 2, 4
16, 2, 4
17, 2, 4
18, 2, 4
19, 2, 4
20, 2, 4
21, 2, 4
22, 2, 4
12, 2, 5
13, 2, 5
14, 2, 5
15, 2, 5
16, 2, 5
17, 2, 5
18, 2, 5
19, 2, 5
20, 2, 5
21, 2, 5
22, 2, 5
12, 2, 6
13, 2, 6
14, 2, 6
15, 2, 6
16, 2, 6
17, 2, 6
18, 2, 6
19, 2, 6
20, 2, 6
21, 2, 6
22, 2, 6
12, 2, 7
13, 2, 7
14, 2, 7
15, 2, 7
16, 2, 7
17, 2, 7
18, 2, 7
19, 2, 7
20, 2, 7
21, 2, 7
22, 2, 7
12, 2, 8
13, 2, 8
14, 2, 8
15, 2, 8
16, 2, 8
17, 2, 8
18, 2, 8
19, 2, 8
20, 2, 8
21, 2, 8
22, 2, 8
12, 2, 9
13, 2, 9
14, 2, 9
15, 2, 9
16, 2, 9
17, 2, 9
18, 2, 9
19, 2, 9
20, 2, 9
21, 2, 9
22, 2, 9
12, 2, 10
13, 2, 10
14, 2, 10
15, 2, 10
16, 2, 10
17, 2, 10
18, 2, 10
19, 2, 10
20, 2, 10
21, 2, 10
22, 2, 10
13, 2, 11
14, 2, 11
15, 2, 11
16, 2, 11
18, 2, 11
19, 2, 11
20, 2, 11
21, 2, 11
14, 3, 2
15, 3, 2
19, 3, 2
20, 3, 2
13, 3, 3
14, 3, 3
15, 3, 3
16, 3, 3
18, 3, 3
19, 3, 3
20, 3, 3
21, 3, 3
12, 3, 4
13, 3, 4
14, 3, 4
15, 3, 4
16, 3, 4
17, 3, 4
18, 3, 4
19, 3, 4
20, 3, 4
21, 3, 4
22, 3, 4
12, 3, 5
13, 3, 5
14, 3, 5
15, 3, 5
16, 3, 5
17, 3, 5
18, 3, 5
19, 3, 5
20, 3, 5
21, 3, 5
22, 3, 5
12, 3, 6
13, 3, 6
14, 3, 6
15, 3, 6
16, 3, 6
17, 3, 6
18, 3, 6
19, 3, 6
20, 3, 6
21, 3, 6
22, 3, 6
12, 3, 7
13, 3, 7
14, 3, 7
15, 3, 7
16, 3, 7
17, 3, 7
18, 3, 7
19, 3, 7
20, 3, 7
21, 3, 7
22, 3, 7
12, 3, 8
13, 3, 8
14, 3, 8
15, 3, 8
16, 3, 8
17, 3, 8
18, 3, 8
19, 3, 8
20, 3, 8
21, 3, 8
22, 3, 8
12, 3, 9
13, 3, 9
14, 3, 9
15, 3, 9
16, 3, 9
17, 3, 9
18, 3, 9
19, 3, 9
20, 3, 9
21, 3, 9
22, 3, 9
13, 3, 10
14, 3, 10
15, 3, 10
16, 3, 10
18, 3, 10
19, 3, 10
20, 3, 10
21, 3, 10
14, 3, 11
15, 3, 11
19, 3, 11
20, 3, 11
14, 4, 2
15, 4, 2
19, 4, 2
20, 4, 2
13, 4, 3
14, 4, 3
15, 4, 3
16, 4, 3
18, 4, 3
19, 4, 3
20, 4, 3
21, 4, 3
12, 4, 4
13, 4, 4
14, 4, 4
15, 4, 4
16, 4, 4
17, 4, 4
18, 4, 4
19, 4, 4
20, 4, 4
21, 4, 4
22, 4, 4
12, 4, 5
13, 4, 5
14, 4, 5
15, 4, 5
16, 4, 5
17, 4, 5
18, 4, 5
19, 4, 5
20, 4, 5
21, 4, 5
22, 4, 5
12, 4, 6
13, 4, 6
14, 4, 6
15, 4, 6
16, 4, 6
17, 4, 6
18, 4, 6
19, 4, 6
20, 4, 6
21, 4, 6
22, 4, 6
12, 4, 7
13, 4, 7
14, 4, 7
15, 4, 7
16, 4, 7
17, 4, 7
18, 4, 7
19, 4, 7
20, 4, 7
21, 4, 7
22, 4, 7
13, 4, 8
14, 4, 8
15, 4, 8
16, 4, 8
18, 4, 8
19, 4, 8
20, 4, 8
21, 4, 8
14, 4, 9
15, 4, 9
19, 4, 9
20, 4, 9
13, 5, 3
14, 5, 3
15, 5, 3
16, 5, 3
18, 5, 3
19, 5, 3
20, 5, 3
21, 5, 3
13, 5, 4
14, 5, 4
15, 5, 4
16, 5, 4
17, 5, 4
18, 5, 4
19, 5, 4
20, 5, 4
21, 5, 4
13, 5, 5
14, 5, 5
15, 5, 5
16, 5, 5
17, 5, 5
18, 5, 5
19, 5, 5
20, 5, 5
21, 5, 5
13, 5, 6
14, 5, 6
15, 5, 6
16, 5, 6
17, 5, 6
18, 5, 6
19, 5, 6
20, 5, 6
21, 5, 6
13, 5, 7
14, 5, 7
15, 5, 7
16, 5, 7
18, 5, 7
19, 5, 7
20, 5, 7
21, 5, 7
14, 5, 8
15, 5, 8
16, 5, 8
18, 5, 8
19, 5, 8
20, 5, 8
14, 6, 3
15, 6, 3
16, 6, 3
18, 6, 3
19, 6, 3
20, 6, 3
13, 6, 4
14, 6, 4
15, 6, 4
16, 6, 4
18, 6, 4
19, 6, 4
20, 6, 4
21, 6, 4
13, 6, 5
14, 6, 5
15, 6, 5
16, 6, 5
17, 6, 5
18, 6, 5
19, 6, 5
20, 6, 5
21, 6, 5
13, 6, 6
14, 6, 6
15, 6, 6
16, 6, 6
17, 6, 6
18, 6, 6
19, 6, 6
20, 6, 6
21, 6, 6
13, 6, 7
14, 6, 7
15, 6, 7
16, 6, 7
18, 6, 7
19, 6, 7
20, 6, 7
21, 6, 7
14, 6, 8
15, 6, 8
16, 6, 8
18, 6, 8
19, 6, 8
20, 6, 8
14, 7, 3
15, 7, 3
16, 7, 3
18, 7, 3
19, 7, 3
20, 7, 3
13, 7, 4
14, 7, 4
15, 7, 4
16, 7, 4
17, 7, 4
18, 7, 4
19, 7, 4
20, 7, 4
21, 7, 4
13, 7, 5
14, 7, 5
15, 7, 5
